since release of Allies,,,"games with strong players (mu>1.8 for one, or mu>1.3 for both)",,,,,,,,,,,,,,,,,,,,,,,,,all players,,,,,,,,,,,,,,,,,,,,,,,,,card classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name,kingdom card,expansion,games,banned,Province ending,3-pile ending,resignation,turns,w/o resignation,Province ending,3-pile ending,resignation,VP winner,w/o resignation,VP loser,w/o resignation,decisions (per player),time (minutes),empty pile,in deck,in deck %,winner in deck,winner in deck %,loser in deck,loser in deck %,skill multiplier,first player win rate,games,banned,Province ending,3-pile ending,resignation,turns,Province ending,3-pile ending,resignation,w/o resignation,VP winner,w/o resignation,VP loser,w/o resignation,decisions (per player),time (minutes),empty pile,in deck,in deck %,winner in deck,winner in deck %,loser in deck,loser in deck %,skill multiplier,first player win rate,cost,Thunderdominion 2023,landscape,Event,Landmark,Project,Way,Ally,Trait,village,draw,terminal draw,draw-to-x,nonterminal draw,trashing,thinning,trashing multiple cards,trashing curses,trashing treasures,trashing victory cards,trashing actions,trash for benefit,additional gains,+buy,alt VP,VP tokens,attack,handsize attack,junking attack,trashing attack,colonies,shelters,potion,duration,night,villagers,coffers,on buy/gain/trash effect,cantrip,throne rooms,cost reduction,disappearing money,sifter,exiler,horses,loot
Supplies,Supplies,Menagerie,"4,589",0%,29%,28%,43%,13.4,14.4,15.1,13.7,12.0,26,33,17,22,126,12,43%,3.4,89%,3.5,90%,3.2,89%,1.02,61%,"124,507",0%,50%,17%,33%,15.9,17.0,17.2,16.6,13.5,32,38,22,26,121,12,28%,2.8,85%,2.9,85%,2.7,84%,0.95,57%,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Swamp Hag,Swamp Hag,Adventures,"4,165",8%,29%,24%,47%,14.9,16.5,17.2,15.6,13.1,24,32,15,21,116,12,1%,0.9,45%,0.9,46%,0.9,44%,0.94,60%,"127,545",1%,49%,16%,35%,17.7,19.3,19.3,19.1,14.7,31,38,20,26,112,12,1%,1.0,63%,1.0,64%,1.0,63%,0.92,56%,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Swap,Swap,Allies,"5,062",0%,27%,24%,49%,13.4,14.9,15.6,14.1,11.9,22,31,14,21,119,12,12%,1.6,62%,1.7,63%,1.6,61%,1.09,59%,"172,093",0%,51%,15%,34%,16.7,18.1,18.1,18.1,13.9,32,39,21,27,113,12,2%,0.5,27%,0.5,27%,0.5,27%,0.94,56%,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Swashbuckler,Swashbuckler,Renaissance,"4,357",0%,33%,21%,46%,13.7,14.9,15.5,14.1,12.2,26,35,16,22,113,11,5%,1.2,53%,1.3,54%,1.2,52%,0.99,59%,"120,809",0%,52%,12%,36%,16.1,17.5,17.6,17.4,13.7,32,39,21,26,110,12,3%,1.1,55%,1.1,56%,1.1,55%,0.92,56%,5,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Swindler,Swindler,Intrigue,"1,674",66%,30%,26%,44%,15.1,16.5,16.9,16.0,13.3,25,32,16,21,114,11,5%,1.1,66%,1.1,67%,1.1,66%,0.71,57%,"155,560",11%,50%,18%,32%,17.5,19.1,19.0,19.3,14.2,30,36,20,24,108,12,3%,1.2,76%,1.2,76%,1.2,76%,0.81,56%,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sycophant,Sycophant,Allies,"5,410",0%,30%,25%,45%,13.7,14.9,15.5,14.1,12.2,25,33,16,22,118,13,12%,1.0,49%,1.0,48%,1.1,50%,1.00,59%,"150,221",0%,49%,17%,35%,16.5,18.0,18.0,17.8,13.7,32,38,21,27,117,13,8%,1.0,49%,1.0,49%,1.0,49%,0.97,56%,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Tactician,Tactician,Seaside,"4,617",1%,30%,23%,47%,13.8,15.1,15.8,14.2,12.5,25,34,16,22,115,12,0%,0.6,35%,0.6,35%,0.5,35%,0.93,60%,"168,502",0%,53%,14%,33%,16.8,18.1,18.1,18.0,14.0,33,39,22,27,110,12,0%,0.5,35%,0.5,35%,0.4,35%,0.87,56%,5,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Talisman,Talisman,deprecated,716,2%,30%,26%,44%,14.0,15.2,16.3,13.9,12.5,24,32,16,22,112,12,4%,0.6,32%,0.6,34%,0.5,30%,1.01,59%,"23,577",0%,47%,19%,34%,17.0,18.6,18.8,18.0,14.1,33,40,22,27,113,13,1%,0.5,35%,0.5,36%,0.5,35%,0.93,56%,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tax,Tax,Empires,"1,967",16%,30%,26%,44%,14.9,16.1,16.9,15.1,13.5,24,31,15,20,129,13,0%,0.0,0%,0.0,0%,0.0,0%,0.96,55%,"58,527",4%,49%,17%,35%,17.6,19.1,19.2,18.9,14.8,31,37,20,25,123,13,0%,0.0,0%,0.0,0%,0.0,0%,0.94,54%,2,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taxman,Taxman,Guilds,"4,663",1%,32%,23%,45%,14.4,15.7,16.3,15.0,12.8,26,34,17,23,117,12,0%,0.2,21%,0.2,21%,0.2,21%,0.96,60%,"167,928",0%,54%,14%,32%,17.3,18.7,18.8,18.7,14.4,33,39,22,27,112,12,0%,0.5,41%,0.5,42%,0.5,41%,0.90,56%,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,1,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Temple,Temple,Empires,"4,504",0%,31%,23%,46%,14.4,15.7,16.2,15.0,12.7,30,39,21,27,119,12,5%,0.8,48%,0.8,47%,0.8,48%,1.00,58%,"159,653",0%,52%,15%,33%,17.6,19.0,19.0,19.1,14.7,38,45,26,32,116,12,7%,1.1,59%,1.1,59%,1.1,59%,1.00,56%,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Throne Room,Throne Room,Base,"4,524",0%,24%,25%,51%,13.3,14.6,15.3,14.0,11.9,22,31,13,19,113,12,24%,2.6,81%,2.7,81%,2.5,80%,0.97,60%,"1,128,499",0%,48%,19%,33%,17.3,18.7,18.4,19.3,14.4,28,34,18,23,106,10,15%,2.6,88%,2.7,88%,2.5,88%,0.78,56%,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tiara,Tiara,Prosperity,"4,114",0%,26%,26%,48%,13.5,14.9,15.5,14.4,12.0,24,34,15,22,124,12,4%,1.5,72%,1.5,73%,1.4,72%,1.00,60%,"146,014",0%,51%,15%,34%,16.5,18.0,18.1,17.8,13.7,34,41,22,28,122,12,3%,1.5,74%,1.5,75%,1.5,74%,0.92,56%,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tide Pools,Tide Pools,Seaside,"4,156",0%,31%,23%,47%,13.9,15.3,15.8,14.6,12.4,25,34,16,22,115,12,2%,0.7,37%,0.7,37%,0.7,37%,0.93,60%,"164,265",0%,54%,14%,32%,16.8,18.1,18.1,18.1,14.0,33,39,22,27,111,12,1%,0.6,35%,0.6,35%,0.6,35%,0.86,56%,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
Toil,Toil,Menagerie,"2,380",0%,26%,27%,47%,13.8,15.1,15.8,14.3,12.3,23,31,15,21,119,12,0%,0.0,0%,0.0,0%,0.0,0%,0.99,60%,"67,308",0%,48%,16%,36%,16.6,18.1,18.2,17.9,14.0,31,38,20,26,116,12,0%,0.0,0%,0.0,0%,0.0,0%,0.94,56%,2,5,1,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomb,Tomb,Empires,"2,433",0%,26%,28%,46%,13.9,15.2,16.1,14.5,12.4,33,43,23,30,120,12,0%,0.0,0%,0.0,0%,0.0,0%,1.04,59%,"66,186",0%,47%,19%,34%,16.7,18.1,18.3,17.7,14.1,41,48,29,34,119,13,0%,0.0,0%,0.0,0%,0.0,0%,1.04,56%,-,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tormentor,Tormentor,Nocturne,"4,429",0%,31%,22%,47%,14.5,15.9,16.5,15.1,12.9,25,33,16,22,118,12,1%,0.7,48%,0.7,49%,0.7,47%,0.89,60%,"120,876",0%,50%,14%,36%,17.2,18.8,18.8,18.8,14.4,32,39,21,26,115,12,1%,0.9,62%,0.9,63%,0.9,62%,0.92,56%,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torturer,Torturer,Intrigue,"3,959",12%,21%,24%,56%,13.7,15.5,16.6,14.6,12.3,19,29,11,18,109,11,8%,1.7,65%,1.7,66%,1.6,63%,0.93,61%,"153,073",6%,42%,16%,43%,16.9,19.0,19.2,18.5,14.0,28,37,17,24,112,12,5%,1.7,74%,1.8,75%,1.7,74%,0.94,56%,5,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tournament,Tournament,Cornucopia,"2,400",45%,22%,13%,65%,13.5,16.7,16.7,16.8,11.9,24,40,15,26,100,10,4%,2.0,92%,2.1,93%,1.9,91%,0.89,61%,"108,841",6%,41%,11%,48%,16.2,18.7,18.4,19.9,13.4,32,42,20,28,101,11,17%,2.8,94%,2.9,94%,2.7,93%,0.87,57%,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bag of Gold,Tournament,Cornucopia,"2,400",45%,22%,13%,65%,13.5,16.7,16.7,16.8,11.9,24,40,15,26,100,10,0%,0.1,14%,0.2,15%,0.1,13%,0.89,61%,"108,841",6%,41%,11%,48%,16.2,18.7,18.4,19.9,13.4,32,42,20,28,101,11,0%,0.2,18%,0.2,19%,0.2,17%,0.87,57%,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diadem,Tournament,Cornucopia,"2,400",45%,22%,13%,65%,13.5,16.7,16.7,16.8,11.9,24,40,15,26,100,10,0%,0.1,13%,0.1,15%,0.1,11%,0.89,61%,"108,841",6%,41%,11%,48%,16.2,18.7,18.4,19.9,13.4,32,42,20,28,101,11,0%,0.1,12%,0.1,13%,0.1,12%,0.87,57%,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Followers,Tournament,Cornucopia,"2,400",45%,22%,13%,65%,13.5,16.7,16.7,16.8,11.9,24,40,15,26,100,10,0%,0.4,37%,0.4,43%,0.3,31%,0.89,61%,"108,841",6%,41%,11%,48%,16.2,18.7,18.4,19.9,13.4,32,42,20,28,101,11,0%,0.4,38%,0.4,40%,0.3,35%,0.87,57%,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princess,Tournament,Cornucopia,"2,400",45%,22%,13%,65%,13.5,16.7,16.7,16.8,11.9,24,40,15,26,100,10,0%,0.3,30%,0.3,31%,0.3,28%,0.89,61%,"108,841",6%,41%,11%,48%,16.2,18.7,18.4,19.9,13.4,32,42,20,28,101,11,0%,0.3,30%,0.3,32%,0.3,28%,0.87,57%,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Trusty Steed,Tournament,Cornucopia,"2,400",45%,22%,13%,65%,13.5,16.7,16.7,16.8,11.9,24,40,15,26,100,10,0%,0.4,37%,0.4,42%,0.3,31%,0.89,61%,"108,841",6%,41%,11%,48%,16.2,18.7,18.4,19.9,13.4,32,42,20,28,101,11,0%,0.4,37%,0.4,40%,0.3,34%,0.87,57%,0,10,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Tower,Tower,Empires,"2,434",3%,22%,36%,42%,13.6,14.6,15.8,13.9,12.2,29,37,19,25,112,11,0%,0.0,0%,0.0,0%,0.0,0%,0.90,58%,"66,002",0%,41%,26%,33%,16.4,17.7,18.2,17.1,13.7,35,42,24,29,114,12,0%,0.0,0%,0.0,0%,0.0,0%,0.91,56%,-,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Town,Town,Allies,"5,063",0%,24%,29%,47%,13.5,14.8,15.6,14.1,12.0,22,31,14,19,128,12,31%,2.8,83%,2.9,84%,2.7,83%,0.99,59%,"182,625",0%,48%,18%,34%,16.6,18.0,18.1,17.7,14.0,31,38,21,26,125,13,24%,2.7,85%,2.8,85%,2.6,84%,0.98,56%,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Townsfolk,Townsfolk,Allies,"4,932",0%,30%,19%,51%,13.8,15.3,15.8,14.5,12.3,25,35,16,23,131,13,5%,2.8,76%,3.0,76%,2.7,76%,1.03,59%,"134,078",0%,50%,12%,38%,16.5,18.1,18.1,18.1,13.8,32,39,21,27,129,14,5%,3.0,77%,3.1,77%,2.9,76%,0.95,56%,2,16,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
Town Crier,Townsfolk,Allies,"4,932",0%,30%,19%,51%,13.8,15.3,15.8,14.5,12.3,25,35,16,23,131,13,0%,1.0,65%,1.0,67%,1.0,63%,1.03,59%,"134,078",0%,50%,12%,38%,16.5,18.1,18.1,18.1,13.8,32,39,21,27,129,14,0%,1.0,66%,1.0,67%,1.0,64%,0.95,56%,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Blacksmith,Townsfolk,Allies,"4,932",0%,30%,19%,51%,13.8,15.3,15.8,14.5,12.3,25,35,16,23,131,13,0%,0.8,46%,0.9,47%,0.8,45%,1.03,59%,"134,078",0%,50%,12%,38%,16.5,18.1,18.1,18.1,13.8,32,39,21,27,129,14,0%,0.8,45%,0.8,45%,0.7,45%,0.95,56%,3,16,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Miller,Townsfolk,Allies,"4,932",0%,30%,19%,51%,13.8,15.3,15.8,14.5,12.3,25,35,16,23,131,13,0%,0.4,24%,0.4,25%,0.4,23%,1.03,59%,"134,078",0%,50%,12%,38%,16.5,18.1,18.1,18.1,13.8,32,39,21,27,129,14,0%,0.5,30%,0.5,31%,0.5,30%,0.95,56%,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Elder,Townsfolk,Allies,"4,932",0%,30%,19%,51%,13.8,15.3,15.8,14.5,12.3,25,35,16,23,131,13,0%,0.6,34%,0.7,35%,0.6,33%,1.03,59%,"134,078",0%,50%,12%,38%,16.5,18.1,18.1,18.1,13.8,32,39,21,27,129,14,0%,0.7,39%,0.8,40%,0.7,38%,0.95,56%,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tracker,Tracker,Nocturne,"4,448",0%,28%,26%,46%,13.4,14.8,15.3,14.2,11.7,24,33,15,22,124,12,2%,0.8,52%,0.8,53%,0.8,52%,1.01,60%,"120,685",0%,47%,18%,35%,16.2,17.6,17.7,17.4,13.5,32,39,21,27,123,13,2%,0.9,50%,0.9,51%,0.9,50%,0.97,56%,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pouch,Tracker,Nocturne,"4,448",0%,28%,26%,46%,13.4,14.8,15.3,14.2,11.7,24,33,15,22,124,12,0%,0.9,86%,0.9,86%,0.9,86%,1.01,60%,"120,685",0%,47%,18%,35%,16.2,17.6,17.7,17.4,13.5,32,39,21,27,123,13,0%,0.9,90%,0.9,90%,0.9,90%,0.97,56%,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trade,Trade,Adventures,"2,465",0%,35%,21%,45%,13.9,15.1,15.6,14.3,12.3,25,34,16,22,114,11,0%,0.0,0%,0.0,0%,0.0,0%,1.00,60%,"67,737",0%,52%,14%,34%,16.5,17.9,17.9,17.8,13.8,32,38,21,26,112,12,0%,0.0,0%,0.0,0%,0.0,0%,0.92,56%,5,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trade Route,Trade Route,deprecated,745,0%,34%,21%,45%,14.4,15.6,16.0,15.0,12.9,27,36,17,24,123,13,0%,0.5,38%,0.5,38%,0.5,38%,1.07,58%,"23,252",0%,52%,15%,34%,17.2,18.7,18.6,18.8,14.3,34,41,23,28,117,13,1%,0.8,55%,0.8,55%,0.8,55%,0.99,56%,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Trader,Trader,Hinterlands,"4,628",0%,33%,24%,43%,14.1,15.4,15.9,14.6,12.5,26,34,17,23,115,11,0%,0.3,23%,0.3,23%,0.3,23%,0.92,57%,"154,724",0%,55%,13%,32%,16.8,18.1,18.1,18.2,14.1,33,39,22,27,109,12,0%,0.4,36%,0.4,36%,0.4,36%,0.88,56%,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,1,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Trading Post,Trading Post,Intrigue,"4,615",0%,35%,21%,44%,13.8,15.0,15.4,14.4,12.3,26,35,17,23,111,11,0%,0.4,35%,0.4,34%,0.4,35%,0.91,59%,"182,044",0%,57%,12%,31%,16.7,17.9,17.9,18.1,14.0,33,38,22,26,106,11,0%,0.4,38%,0.4,38%,0.4,38%,0.87,56%,5,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tragic Hero,Tragic Hero,Nocturne,"4,664",0%,29%,26%,45%,13.6,14.8,15.5,13.9,12.1,25,33,15,21,112,11,14%,0.7,38%,0.7,38%,0.7,39%,0.95,60%,"182,021",0%,54%,14%,32%,16.6,17.9,17.9,17.9,13.8,32,38,21,26,109,12,5%,0.6,37%,0.6,38%,0.6,37%,0.87,56%,5,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trail,Trail,Hinterlands,"3,707",0%,21%,29%,50%,12.9,14.4,15.4,13.6,11.5,22,30,14,20,117,12,37%,3.0,79%,3.1,79%,2.9,78%,1.05,57%,"115,552",0%,46%,18%,36%,16.4,17.9,18.2,17.3,13.6,31,38,21,26,119,12,26%,2.4,68%,2.5,69%,2.4,68%,0.95,56%,4,4,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Training,Training,Adventures,"2,385",1%,28%,24%,48%,13.6,14.8,15.4,14.1,12.2,23,32,14,20,113,11,0%,0.0,0%,0.0,0%,0.0,0%,0.94,61%,"67,774",0%,49%,15%,36%,16.2,17.6,17.7,17.4,13.7,31,38,20,25,112,12,0%,0.0,0%,0.0,0%,0.0,0%,0.92,57%,6,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transmogrify,Transmogrify,Adventures,"4,547",0%,32%,25%,43%,13.3,14.4,14.8,13.8,11.8,23,30,15,20,116,12,5%,1.4,75%,1.4,75%,1.4,75%,1.08,59%,"125,869",0%,52%,15%,33%,16.2,17.5,17.5,17.3,13.6,32,38,21,26,114,12,2%,1.0,61%,1.0,61%,1.0,61%,1.02,56%,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transmute,Transmute,Alchemy,"4,475",3%,32%,23%,45%,14.2,15.4,15.9,14.7,12.7,26,34,17,23,116,12,0%,0.1,6%,0.1,6%,0.1,6%,0.88,59%,"115,448",1%,49%,16%,35%,16.8,18.2,18.2,18.2,14.1,32,39,21,27,113,12,1%,0.3,14%,0.3,13%,0.3,14%,0.94,56%,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Transport,Transport,Menagerie,"2,387",1%,28%,26%,46%,13.4,14.6,15.4,13.8,12.0,24,31,15,21,115,12,0%,0.0,0%,0.0,0%,0.0,0%,1.03,60%,"67,208",0%,48%,17%,35%,16.4,17.8,17.9,17.7,13.7,31,38,20,26,114,12,0%,0.0,0%,0.0,0%,0.0,0%,1.00,56%,3,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Trappers' Lodge,Trappers' Lodge,Allies,"1,899",1%,30%,23%,47%,13.3,14.7,15.3,13.8,11.8,24,33,15,21,125,13,0%,0.0,0%,0.0,0%,0.0,0%,0.94,59%,"51,947",0%,49%,15%,37%,16.2,17.8,17.8,17.6,13.4,31,39,21,26,123,13,0%,0.0,0%,0.0,0%,0.0,0%,0.94,56%,-,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Travelling Fair,Travelling Fair,Adventures,"2,419",0%,22%,29%,49%,13.4,14.7,15.5,14.0,12.1,21,29,13,18,122,12,0%,0.0,0%,0.0,0%,0.0,0%,0.97,60%,"67,641",0%,45%,18%,37%,16.4,18.0,18.1,17.5,13.7,30,37,20,25,119,13,0%,0.0,0%,0.0,0%,0.0,0%,0.96,57%,2,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Treasure Map,Treasure Map,Seaside,"4,641",0%,34%,22%,45%,14.0,15.3,15.8,14.6,12.4,26,34,17,23,112,11,0%,0.1,4%,0.1,4%,0.1,4%,1.02,59%,"181,101",1%,57%,12%,31%,16.8,18.2,18.1,18.5,14.0,33,39,22,27,103,11,1%,0.2,11%,0.2,11%,0.2,11%,0.87,56%,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Treasure Trove,Treasure Trove,Adventures,"4,602",0%,37%,21%,42%,14.1,15.3,15.7,14.5,12.4,28,36,18,24,112,11,0%,0.4,32%,0.5,33%,0.4,32%,0.91,59%,"167,633",0%,57%,13%,30%,16.8,18.0,17.9,18.1,14.0,34,39,23,28,107,11,0%,0.5,36%,0.5,36%,0.5,36%,0.83,56%,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Treasurer,Treasurer,Renaissance,"4,473",0%,35%,18%,47%,13.7,15.0,15.4,14.3,12.3,26,36,17,24,112,11,1%,1.1,77%,1.1,78%,1.1,75%,0.97,58%,"120,959",0%,56%,11%,33%,16.1,17.4,17.4,17.4,13.6,33,39,22,27,108,11,1%,1.0,75%,1.0,76%,1.0,75%,0.92,56%,5,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Treasury,Treasury,Seaside,"4,521",0%,32%,23%,44%,14.1,15.4,16.0,14.5,12.4,26,34,17,23,117,12,5%,0.9,35%,1.0,36%,0.9,34%,0.94,59%,"133,534",0%,53%,14%,32%,16.6,17.9,17.9,17.8,13.9,33,39,22,27,115,12,9%,1.5,53%,1.5,54%,1.4,52%,0.89,56%,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
